"eol_id","Taxa category","Latin name","Italian common name","Florae url ","Acta planctorum url","Floritaly url"
"488174","Specie","Erysimum odoratum","Violaciocca odorata","https://www.florae.it/?id=4013","http://www.actaplantarum.org/flora/flora_info.php?id=3008","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1349"
"5145995","Specie","Erysimum metlesicsii","Violaciocca di Metlesics","https://www.florae.it/?id=4012","http://www.actaplantarum.org/flora/flora_info.php?id=3006","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1348"
"5145877","Specie","Erysimum virgatum","Violaciocca montana","https://www.florae.it/?id=4011","http://www.actaplantarum.org/flora/flora_info.php?id=3015","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1350"
"43619626","Specie","Erysimum collisparsum","Violaciocca provenzale","https://www.florae.it/?id=4010",NULL,"http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1345"
"5145757","Specie","Erysimum crassistylum","Violaciocca meridionale","https://www.florae.it/?id=4009","http://www.actaplantarum.org/flora/flora_info.php?id=3003","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1347"
"584499","Specie","Erysimum repandum","Violaciocca infestante","https://www.florae.it/?id=4008","http://www.actaplantarum.org/flora/flora_info.php?id=3010","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1343"
"585020","Specie","Erysimum cheiranthoides",NULL,"https://www.florae.it/?id=4007","http://www.actaplantarum.org/flora/flora_info.php?id=3001","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1344"
"592420","Specie","Bunias orientalis","Cascellore orientale","https://www.florae.it/?id=4006","http://www.actaplantarum.org/flora/flora_info.php?id=1378","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1342"
"489679","Specie","Bunias erucago","Cascellore comune","https://www.florae.it/?id=4005","http://www.actaplantarum.org/flora/flora_info.php?id=1377","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1341"
"46326257","Specie","Isatis tinctoria","Glasto comune; Guado","https://www.florae.it/?id=4004","http://www.actaplantarum.org/flora/flora_info.php?id=4221","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1339"
"5151123","Specie","Isatis allionii","Glasto di Allioni","https://www.florae.it/?id=4002","http://www.actaplantarum.org/flora/flora_info.php?id=4219","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1338"
"5159254","Specie","Murbeckiella pinnatifida","Erba Cornacchia pennatifida","https://www.florae.it/?id=4000","http://www.actaplantarum.org/flora/flora_info.php?id=5199","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1325"
"484781","Specie","Sisymbrium austriacum","Erba Cornacchia austriaca","https://www.florae.it/?id=3999","http://www.actaplantarum.org/flora/flora_info.php?id=7349","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1319"
"583770","Specie","Sisymbrium irio","Erba Cornacchia irida","https://www.florae.it/?id=3997","http://www.actaplantarum.org/flora/flora_info.php?id=7351","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1317"
"583775","Specie","Sisymbrium orientale","Erba Cornacchia orientale","https://www.florae.it/?id=3996","http://www.actaplantarum.org/flora/flora_info.php?id=7354","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1321"
"583815","Specie","Sisymbrium altissimum","Erba Cornacchia altissima","https://www.florae.it/?id=3995","http://www.actaplantarum.org/flora/flora_info.php?id=7348","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1320"
"482220","Specie","Sisymbrium erysimoides","Erba Cornacchia biancastra","https://www.florae.it/?id=3994","http://www.actaplantarum.org/flora/flora_info.php?id=7350","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1323"
"5152309","Specie","Sisymbrium strictissimum","Erba Cornacchia a lanciuola","https://www.florae.it/?id=3993","http://www.actaplantarum.org/flora/flora_info.php?id=7356","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1316"
"583773","Specie","Sisymbrium officinale","Erba Cornacchia comune","https://www.florae.it/?id=3992","http://www.actaplantarum.org/flora/flora_info.php?id=7353","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1324"
"583774","Specie","Sisymbrium polyceratium","Erba Cornacchia fogliosa","https://www.florae.it/?id=3991","http://www.actaplantarum.org/flora/flora_info.php?id=7355","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1322"
"5158429","Specie","Hornungia petraea","Iberidella rupina","https://www.florae.it/?id=3990","http://www.actaplantarum.org/flora/flora_info.php?id=4082","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1534"
"2504704","Genere","Hymenolobus","Iberidella","https://www.florae.it/?id=3989",NULL,NULL
"11281","Genere","Hutchinsia","Iberidella","https://www.florae.it/?id=3988",NULL,NULL
"71126","Genere","Coronopus",NULL,"https://www.florae.it/?id=3987",NULL,NULL
"5159651","Specie","Petrocallis pyrenaica","Petrocallis dei Pirenei","https://www.florae.it/?id=3986","http://www.actaplantarum.org/flora/flora_info.php?id=5763","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1516"
"2908055","Genere","Ptilotrichum","Alisso","https://www.florae.it/?id=3985",NULL,NULL
"71300","Genere","Lobularia","Filigrana","https://www.florae.it/?id=3984",NULL,NULL
"487130","Specie","Lepidium latifolium","Lepidio latifoglio","https://www.florae.it/?id=3983","http://www.actaplantarum.org/flora/flora_info.php?id=4542","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1617"
"583956","Specie","Armoracia rusticana","Cren; Barbaforte; Rafano","https://www.florae.it/?id=3982","http://www.actaplantarum.org/flora/flora_info.php?id=917","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1401"
"583883","Specie","Euclidium syriacum",NULL,"https://www.florae.it/?id=3981","http://www.actaplantarum.org/flora/flora_info.php?id=3019","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=0"
"2879761","Genere","Aethionema","Erba storna","https://www.florae.it/?id=3980",NULL,NULL
"60946","Genere","Cochlearia","Coclearia","https://www.florae.it/?id=3979",NULL,NULL
"39284","Genere","Thlaspi","Erba storna","https://www.florae.it/?id=3978",NULL,NULL
"595786","Specie","Cardaria draba","Lattona; Cocola","https://www.florae.it/?id=3977","http://www.actaplantarum.org/flora/flora_info.php?id=4537","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1619"
"61780","Genere","Ionopsidium","Bivonea","https://www.florae.it/?id=3976",NULL,NULL
"5158549","Specie","Kernera saxatilis","Coclearia delle rupi","https://www.florae.it/?id=3975","http://www.actaplantarum.org/flora/flora_info.php?id=4294","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1519"
"595785","Specie","Calepina irregularis","Miagro rostellato","https://www.florae.it/?id=3974","http://www.actaplantarum.org/flora/flora_info.php?id=1449","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1685"
"71314","Genere","Berteroa","Berteroa","https://www.florae.it/?id=3973",NULL,NULL
"5159603","Specie","Peltaria alliacea",NULL,"https://www.florae.it/?id=3972","http://www.actaplantarum.org/flora/flora_info.php?id=60984","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id="
"71229","Genere","Capsella","Borsapastore","https://www.florae.it/?id=3971",NULL,NULL
"592465","Specie","Erophila verna","Draba primaverile","https://www.florae.it/?id=3970","http://www.actaplantarum.org/flora/flora_info.php?id=2975","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1512"
"5160037","Specie","Rhizobotrya alpina","Coclearia alpina","https://www.florae.it/?id=3969","http://www.actaplantarum.org/flora/flora_info.php?id=6469","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1520"
"61136","Genere","Crambe","Crambio","https://www.florae.it/?id=3968",NULL,NULL
"71299","Genere","Lunaria","Lunaria","https://www.florae.it/?id=3967",NULL,NULL
"50937","Genere","Iberis","Iberide","https://www.florae.it/?id=3966",NULL,NULL
"61375","Genere","Teesdalia","Teesdalia","https://www.florae.it/?id=3965",NULL,NULL
"39058","Genere","Alyssum","Alisso","https://www.florae.it/?id=3964",NULL,NULL
"37730","Genere","Draba","Draba","https://www.florae.it/?id=3963",NULL,NULL
"5157903","Specie","Fibigia clypeata","Fibigia comune","https://www.florae.it/?id=3962","http://www.actaplantarum.org/flora/flora_info.php?id=3243","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1491"
"5155086","Genere","Alyssoides","Vesicaria","https://www.florae.it/?id=3961",NULL,NULL
"2881815","Specie","Clypeola jonthlaspi","Clipeola","https://www.florae.it/?id=3960","http://www.actaplantarum.org/flora/flora_info.php?id=2204","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1498"
"71323","Genere","Camelina","Dorella","https://www.florae.it/?id=3959",NULL,NULL
"583790","Specie","Neslia paniculata","Neslia comune","https://www.florae.it/?id=3958","http://www.actaplantarum.org/flora/flora_info.php?id=5289","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1528"
"5156688","Specie","Bivonaea lutea","Bivonea gialla","https://www.florae.it/?id=3957","http://www.actaplantarum.org/flora/flora_info.php?id=1240","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1545"
"583788","Specie","Myagrum perfoliatum","Miagro liscio","https://www.florae.it/?id=3956","http://www.actaplantarum.org/flora/flora_info.php?id=5215","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1337"
"71306","Genere","Isatis","Glasto","https://www.florae.it/?id=3955",NULL,NULL
"5156895","Specie","Carrichtera annua","Carrichtera annuale","https://www.florae.it/?id=3954","http://www.actaplantarum.org/flora/flora_info.php?id=1794","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1676"
"38044","Genere","Lepidium","Lepidio","https://www.florae.it/?id=3953",NULL,NULL
"5156342","Genere","Biscutella","Biscutella","https://www.florae.it/?id=3952",NULL,NULL
"62206","Genere","Bunias","Cascellore","https://www.florae.it/?id=3950",NULL,NULL
"61528","Genere","Rapistrum","Miagro","https://www.florae.it/?id=3949",NULL,NULL
"5159239","Specie","Morisia monanthos","Morisia","https://www.florae.it/?id=3948","http://www.actaplantarum.org/flora/flora_info.php?id=5194","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1686"
"5160670","Specie","Succowia balearica","Succovia","https://www.florae.it/?id=3947","http://www.actaplantarum.org/flora/flora_info.php?id=7578","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1678"
"583920","Specie","Nasturtium officinale","Crescione d'acqua","https://www.florae.it/?id=3946","http://www.actaplantarum.org/flora/flora_info.php?id=5274","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1402"
"3494725","Genere","Murbeckiella","Erba Cornacchia","https://www.florae.it/?id=3944",NULL,NULL
"2881754","Specie","Erucaria hispanica","Erucaria","https://www.florae.it/?id=3942","http://www.actaplantarum.org/flora/flora_info.php?id=2980","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1679"
"62012","Genere","Aubrieta","Aubrezia","https://www.florae.it/?id=3941",NULL,NULL
"5150041","Specie","Braya alpina","Braya alpina","https://www.florae.it/?id=3940","http://www.actaplantarum.org/flora/flora_info.php?id=1307","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1336"
"5142295","Specie","Arabis vochinensis","Arabetta del Bohinj","https://www.florae.it/?id=3939","http://www.actaplantarum.org/flora/flora_info.php?id=833","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1449"
"60802","Genere","Cardaminopsis","Arabetta","https://www.florae.it/?id=3938",NULL,NULL
"5158996","Specie","Maresia nana","Maresia nana","https://www.florae.it/?id=3937","http://www.actaplantarum.org/flora/flora_info.php?id=4938","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1371"
"61734","Genere","Malcolmia","Malcolmia","https://www.florae.it/?id=3936",NULL,NULL
"596346","Specie","Alliaria petiolata","Alliaria comune","https://www.florae.it/?id=3935","http://www.actaplantarum.org/flora/flora_info.php?id=492","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1329"
"583954","Specie","Arabidopsis thaliana","Arabetta comune","https://www.florae.it/?id=3934","http://www.actaplantarum.org/flora/flora_info.php?id=828","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1330"
"486253","Specie","Moricandia arvensis","Moricandia comune","https://www.florae.it/?id=3933","http://www.actaplantarum.org/flora/flora_info.php?id=5192","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1625"
"583122","Specie","Cakile maritima","Ravastrello marittimo; Baccherone","https://www.florae.it/?id=3932","http://www.actaplantarum.org/flora/flora_info.php?id=1424","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1680"
"61883","Genere","Erucastrum","Erucastro","https://www.florae.it/?id=3931",NULL,NULL
"488205","Specie","Hirschfeldia incana","Senape canuta","https://www.florae.it/?id=3930","http://www.actaplantarum.org/flora/flora_info.php?id=4047","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1677"
"71298","Genere","Sinapis","Senape","https://www.florae.it/?id=3928",NULL,NULL
"71296","Genere","Raphanus","Ravanello","https://www.florae.it/?id=3925",NULL,NULL
"60788","Genere","Sisymbrium","Erba Cornacchia","https://www.florae.it/?id=3924",NULL,NULL
"37718","Genere","Rorippa","Crescione","https://www.florae.it/?id=3923",NULL,NULL
"37667","Genere","Cardamine","Dentaria","https://www.florae.it/?id=3922",NULL,NULL
"20697442","Genere","Diplotaxis","Ruchetta","https://www.florae.it/?id=3919",NULL,NULL
"38390","Genere","Brassica","Cavolo","https://www.florae.it/?id=3918",NULL,NULL
"71322","Genere","Barbarea","Erba di Santa Barbara","https://www.florae.it/?id=3917",NULL,NULL
"71125","Genere","Conringia","Conringia","https://www.florae.it/?id=3916",NULL,NULL
"584049","Specie","Descurainia sophia","Erba Sofia; Erba Falcona","https://www.florae.it/?id=3915","http://www.actaplantarum.org/flora/flora_info.php?id=2630","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1327"
"38314","Genere","Erysimum","Violaciocca","https://www.florae.it/?id=3913",NULL,NULL
"61737","Genere","Matthiola","Violaciocca","https://www.florae.it/?id=3912",NULL,NULL
"71309","Genere","Hesperis","Violaciocca","https://www.florae.it/?id=3911",NULL,NULL
"37457","Genere","Arabis",NULL,"https://www.florae.it/?id=3910",NULL,NULL
"590839","Specie","Capparis spinosa","Cappero comune","https://www.florae.it/?id=3904","http://www.actaplantarum.org/flora/flora_info.php?id=1554","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1312"
"584232","Specie","Polanisia dodecandra","Polanisia","https://www.florae.it/?id=3903","http://www.actaplantarum.org/flora/flora_info.php?id=6004","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1315"
"46321572","Specie","Cleome spinosa","Cleome comune","https://www.florae.it/?id=3902","http://www.actaplantarum.org/flora/flora_info.php?id=2199","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1314"
"61430","Genere","Capparis","Cappero","https://www.florae.it/?id=3901",NULL,NULL
"5474351","Specie","Fumaria petteri",NULL,"https://www.florae.it/?id=3898","http://www.actaplantarum.org/flora/flora_info.php?id=3315","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1301"
"5474327","Specie","Fumaria muralis","Fumaria murale","https://www.florae.it/?id=3896","http://www.actaplantarum.org/flora/flora_info.php?id=3310","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1300"
"5474195","Specie","Fumaria bastardii","Fumaria di Bastard","https://www.florae.it/?id=3895","http://www.actaplantarum.org/flora/flora_info.php?id=3302","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1299"
"5474201","Specie","Fumaria bicolor","Fumaria insulare","https://www.florae.it/?id=3894","http://www.actaplantarum.org/flora/flora_info.php?id=3303","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1298"
"13716570","Specie","Fumaria gaillardotii","Fumaria di Gaillardot","https://www.florae.it/?id=3893","http://www.actaplantarum.org/flora/flora_info.php?id=3307","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1294"
"5474170","Specie","Fumaria agraria","Fumaria agraria","https://www.florae.it/?id=3891","http://www.actaplantarum.org/flora/flora_info.php?id=3300","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1292"
"5474280","Specie","Fumaria judaica","Fumaria gudaica","https://www.florae.it/?id=3890","http://www.actaplantarum.org/flora/flora_info.php?id=3308","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1295"
"5474257","Specie","Fumaria flabellata","Fumaria a ventaglio","https://www.florae.it/?id=3889","http://www.actaplantarum.org/flora/flora_info.php?id=3306","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1297"
"487222","Specie","Fumaria capreolata","Fumaria bianca","https://www.florae.it/?id=3888","http://www.actaplantarum.org/flora/flora_info.php?id=3304","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1296"
"590512","Specie","Fumaria officinalis","Fumaria comune; Fumosterno; Feccia","https://www.florae.it/?id=3887","http://www.actaplantarum.org/flora/flora_info.php?id=3311","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1304"
"5474242","Specie","Fumaria densiflora","Fumaria densiflora","https://www.florae.it/?id=3886","http://www.actaplantarum.org/flora/flora_info.php?id=3305","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1303"
"27736684","Specie","Fumaria kralikii","Fumaria di Kralik","https://www.florae.it/?id=3885","http://www.actaplantarum.org/flora/flora_info.php?id=3309","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1302"
"5474384","Specie","Fumaria schleicheri","Fumaria di Schleicher","https://www.florae.it/?id=3884","http://www.actaplantarum.org/flora/flora_info.php?id=3316","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1307"
"487221","Specie","Fumaria vaillantii","Fumaria di Vaillant","https://www.florae.it/?id=3883","http://www.actaplantarum.org/flora/flora_info.php?id=3317","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1308"
"596192","Specie","Fumaria parviflora","Fumaria a fiore piccolo","https://www.florae.it/?id=3882","http://www.actaplantarum.org/flora/flora_info.php?id=3314","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1309"
"5104488","Specie","Corydalis cava","Colombina cava","https://www.florae.it/?id=3881","http://www.actaplantarum.org/flora/flora_info.php?id=2297","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1284"
"5473482","Specie","Corydalis intermedia","Colombina media","https://www.florae.it/?id=3880","http://www.actaplantarum.org/flora/flora_info.php?id=2298","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1285"
"46371443","Specie","Corydalis ochroleuca","Colombina bianco-gialla","https://www.florae.it/?id=3878",NULL,NULL
"485686","Specie","Corydalis lutea","Colombina gialla","https://www.florae.it/?id=3877",NULL,NULL
"5473888","Specie","Corydalis pumila","Colombina minore","https://www.florae.it/?id=3876","http://www.actaplantarum.org/flora/flora_info.php?id=2299","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1286"
"481785","Specie","Corydalis solida","Colombina solida","https://www.florae.it/?id=3875","http://www.actaplantarum.org/flora/flora_info.php?id=2300","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1288"
"488284","Specie","Corydalis capnoides","Colombina bianca","https://www.florae.it/?id=3874","http://www.actaplantarum.org/flora/flora_info.php?id=2296","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1283"
"487119","Specie","Hypecoum imberbe","Cornacchina a fiore grande","https://www.florae.it/?id=3873","http://www.actaplantarum.org/flora/flora_info.php?id=4111","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1281"
"5474548","Specie","Hypecoum procumbens","Cornacchina comune","https://www.florae.it/?id=3872","http://www.actaplantarum.org/flora/flora_info.php?id=4112","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1280"
"594818","Specie","Eschscholzia californica","Eschscholzia","https://www.florae.it/?id=3871","http://www.actaplantarum.org/flora/flora_info.php?id=8454","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8469"
"483315","Specie","Glaucium corniculatum","Papavero cornicolato","https://www.florae.it/?id=3870","http://www.actaplantarum.org/flora/flora_info.php?id=3557","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1278"
"483314","Specie","Glaucium flavum","Papavero cornuto","https://www.florae.it/?id=3869","http://www.actaplantarum.org/flora/flora_info.php?id=3558","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1277"
"594796","Specie","Papaver somniferum","Papavero domestico","https://www.florae.it/?id=3862","http://www.actaplantarum.org/flora/flora_info.php?id=5666","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1261"
"5475218","Specie","Papaver pinnatifidum","Papavero pennatifido","https://www.florae.it/?id=3860","http://www.actaplantarum.org/flora/flora_info.php?id=5661","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1267"
"5475130","Specie","Papaver lecoqii","Papavero di Lecoq","https://www.florae.it/?id=3859","http://www.actaplantarum.org/flora/flora_info.php?id=5659","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1266"
"594731","Specie","Papaver dubium","Papavero a clava","https://www.florae.it/?id=3858","http://www.actaplantarum.org/flora/flora_info.php?id=5657","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1265"
"596241","Specie","Papaver rhoeas","Papavero comune; Rosolaccio","https://www.florae.it/?id=3857","http://www.actaplantarum.org/flora/flora_info.php?id=5662","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=12474"
"486651","Specie","Papaver argemone","Papavero selvatico","https://www.florae.it/?id=3856","http://www.actaplantarum.org/flora/flora_info.php?id=5655","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1268"
"5474961","Specie","Papaver apulum","Papavero pugliese","https://www.florae.it/?id=3855","http://www.actaplantarum.org/flora/flora_info.php?id=5654","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1269"
"594730","Specie","Papaver hybridum","Papavero spinoso","https://www.florae.it/?id=3854","http://www.actaplantarum.org/flora/flora_info.php?id=5660","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1270"
"594924","Gruppo","Papaver alpinum",NULL,"https://www.florae.it/?id=3853","http://www.actaplantarum.org/flora/flora_info.php?id=5650","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1271"
"60699","Genere","Corydalis","Colombina","https://www.florae.it/?id=3852",NULL,NULL
"5474577","Specie","Platycapnos spicata","Fumaria spicata","https://www.florae.it/?id=3851","http://www.actaplantarum.org/flora/flora_info.php?id=5970","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1310"
"61793","Genere","Fumaria","Fumaria","https://www.florae.it/?id=3850",NULL,NULL
"60765","Genere","Hypecoum","Cornacchina","https://www.florae.it/?id=3849",NULL,NULL
"488380","Specie","Chelidonium majus","Celidonia; Erba dei porri","https://www.florae.it/?id=3848","http://www.actaplantarum.org/flora/flora_info.php?id=2090","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1279"
"61047","Genere","Glaucium","Papavero","https://www.florae.it/?id=3847",NULL,NULL
"2874247","Specie","Roemeria hybrida","Roemeria","https://www.florae.it/?id=3846","http://www.actaplantarum.org/flora/flora_info.php?id=6496","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1276"
"37668","Genere","Papaver","Papavero","https://www.florae.it/?id=3845",NULL,NULL
"46322998","Specie","Magnolia grandiflora","Magnolia","https://www.florae.it/?id=3844","http://www.actaplantarum.org/flora/flora_info.php?id=4929","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1260"
"46322908","Specie","Liriodendron tulipifera","Liriodendro","https://www.florae.it/?id=3843","http://www.actaplantarum.org/flora/flora_info.php?id=4790","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1259"
"4194","Famiglia","Magnoliaceae",NULL,"https://www.florae.it/?id=3842",NULL,NULL
"4228","Famiglia","Cactaceae",NULL,"https://www.florae.it/?id=3841",NULL,NULL
"486835","Specie","Laurus nobilis","Alloro; Lauro","https://www.florae.it/?id=3840","http://www.actaplantarum.org/flora/flora_info.php?id=4470","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1258"
"5707510","Specie","Hypericum X desetangsii","Erba di S. Giovanni ibrida","https://www.florae.it/?id=3836","http://www.actaplantarum.org/flora/flora_info.php?id=9714","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=0"
"5707839","Specie","Hypericum maculatum","Erba di S. Giovanni delle Alpi","https://www.florae.it/?id=3835","http://www.actaplantarum.org/flora/flora_info.php?id=4130","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1251"
"5708312","Specie","Hypericum tetrapterum","Erba di S. Giovanni alata","https://www.florae.it/?id=3834","http://www.actaplantarum.org/flora/flora_info.php?id=4140","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1250"
"584888","Specie","Hypericum perforatum","Erba di S. Giovanni comune","https://www.florae.it/?id=3833","http://www.actaplantarum.org/flora/flora_info.php?id=4135","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1252"
"46351001","Specie","Hypericum australe","Erba di S. Giovanni meridionale","https://www.florae.it/?id=3831","http://www.actaplantarum.org/flora/flora_info.php?id=4117","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1248"
"5708346","Specie","Hypericum triquetrifolium","Erba di S. Giovanni crespa","https://www.florae.it/?id=3830","http://www.actaplantarum.org/flora/flora_info.php?id=4142","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1253"
"5708079","Specie","Hypericum pulchrum","Erba di S. Giovanni occidentale","https://www.florae.it/?id=3828","http://www.actaplantarum.org/flora/flora_info.php?id=4137","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1237"
"5707961","Specie","Hypericum nummularium","Erba di S. Giovanni pirenaica","https://www.florae.it/?id=3827","http://www.actaplantarum.org/flora/flora_info.php?id=4133","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1238"
"5707683","Specie","Hypericum hyssopifolium","Erba di S. Giovanni a foglie strette","https://www.florae.it/?id=3826","http://www.actaplantarum.org/flora/flora_info.php?id=4128","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1239"
"5708242","Specie","Hypericum spruneri","Erba di S. Giovanni di Spruner","https://www.florae.it/?id=3825","http://www.actaplantarum.org/flora/flora_info.php?id=4139","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=1247"
